NAME,YEAR,MONTH,DSI,Garden land without Road Access,Garden land with Road Access,Wet Land,Rocky Land,Residential Plot with Private Road Access,Residential Plot with NH/PWD Road Acess,Commercially Important Plot
Kudayathoor,2029,12,0.5292104944638576,22118.189952839286,30161.169793128567,43849.311581503884,2513.4306764590096,80731.39332786339,83781.02254863366,231513.96139052243
Kumaramangalam,2029,12,0.6189131557228251,26429.18838153881,29281.350165197506,41419.656890435326,31655.51369210541,76258.13248428193,79138.78423026353,1044631.9518394786
Manakkad,2029,12,0.6187082149803398,31024.748113852493,43044.28545904775,41424.90093328261,31659.521520335213,76267.78734248753,79148.80380083802,218713.64838757375
Muttom,2029,12,0.5308810514469356,32804.64840303734,45513.75066969699,43801.46150615256,33475.83897447557,80643.29608951166,83689.59743618892,231261.32434565507
Purapuzha,2029,12,0.5800246375959202,31784.32376598943,44098.13418260037,42439.102435439425,32434.638263165903,78135.04357596666,81086.59565791476,245306.77299698113
Udumbannoor,2029,12,0.5361940849178297,32691.191258085775,45356.33821571858,43649.9711226515,33360.0604705197,80364.38567348194,83400.15117629923,230461.4910636271
Vannappuram,2029,12,0.5290414568326429,32844.115779318294,45568.50840712398,43854.15918306957,24299.18255013599,80740.31829417599,83790.28465564134,231539.5555766393
Velliyamattom,2029,12,0.5272800795999004,32881.994147887344,45621.061527085694,43904.73518322688,33554.76723086621,80833.4342591567,83886.91807716552,231806.58485772496
Keerikode,2029,12,0.619560506769204,35598.218326673225,43021.63345506215,41403.10112847607,87714.00995692282,76227.65151018293,79107.15183705161,218598.5505904528
Alakode,2030,1,0.4366276630775068,85989.18631026681,100342.26280063178,73480.81468426992,46555.97427423567,89199.5875978838,92569.1029450849,231552.35410683535
Arakkulam,2030,1,0.4140571931494038,58057.93557853518,84089.36189760953,49222.13275783994,37618.657768993806,96599.52177600397,94046.6444224845,294708.6875910023
Elappally,2030,1,0.4020453131559872,14386.779393606057,32052.516060758422,21816.047271467913,9485.237944116483,25028.120423542212,94852.37944116483,55753.11272572828
Kanjikuzhy,2030,1,0.4185627795668638,36747.31633083578,50983.87803806758,49065.79524780047,25244.44446545094,90335.5120577411,93747.93696320165,259055.75747707026
Karimkunnam,2030,1,0.4074734609664974,37036.84413352789,71091.69224467162,49452.37890353035,37794.62639270155,91047.25498001804,94486.56598175388,261096.82745784975
Karimannoor,2030,1,0.3994454236087577,37249.30913094809,51680.35174696364,49736.06666910457,150525.29635037953,91569.55527981422,95028.59618079517,89562.55132847582
Kodikkulam,2030,1,0.4353698702572668,36317.03317455733,50386.89556010832,48491.27206209454,48919.31607777507,89277.75184193949,92650.21984427095,256022.4113688593
Kudayathoor,2030,1,0.5421271851021565,22766.38173879892,31045.067732178963,45134.351797168856,2587.0888339544226,83097.29334661606,86236.29446514742,238298.66883847743
Kumaramangalam,2030,1,0.4403143608566592,30835.24769456636,34162.898691428774,48324.80518140538,36932.86345019327,88971.26805151558,92332.15862548316,1218784.493856378
Manakkad,2030,1,0.4403033402794139,36192.636466274176,50214.30536205559,48325.17494188116,36933.14604446571,88971.9488211179,92332.86511116428,255145.45798260873
Muttom,2030,1,0.5496843818548285,33638.05934050932,46670.03977688297,44914.24944547111,34326.30168938141,82692.06076971983,85815.75422345354,237136.58064335946
Purapuzha,2030,1,0.408038722486929,37021.97557736352,51364.94514514357,49432.526092352964,37779.453622494526,91010.70377658932,94448.63405623633,285730.20542201813
Udumbannoor,2030,1,0.5479970910282079,33674.72426015258,46720.90933629619,44963.205222916105,34363.71678162414,82782.19372693256,85909.29195406035,237395.05553294072
Vannappuram,2030,1,0.5448506334118517,33743.31088615735,46816.067636940184,45054.7835389485,24964.437361563425,82950.79945380178,86084.2667640118,237878.5673135698
Velliyamattom,2030,1,0.5437962822060587,33766.35621987808,46848.04114143195,45085.55415674216,34457.22355209764,83007.45153700322,86143.05888024409,238041.02887483293
Keerikode,2030,1,0.4396853236260056,41567.62546276839,50235.86095927103,48345.919588230485,102422.62914026131,89010.14199094138,92372.5010283742,255254.98479342426
Alakode,2030,2,0.3099784365665133,94302.6544029548,110043.39193018567,80584.96852633808,51057.024037124866,97823.43854002716,101518.71994606387,253938.92607308418
Arakkulam,2030,2,0.3223131842285565,62086.07945789201,89923.60393655844,52637.23580657265,40228.69487299679,103301.73687396328,100571.73718249197,315156.004297728
Elappally,2030,2,0.2740905199504869,15831.619735306076,35271.49697306417,24006.9966376798,10437.824625078172,27541.652957510953,104378.24625078173,61352.305167455845
Kanjikuzhy,2030,2,0.3239249195684582,39374.11738792922,54628.34838576311,52573.155667366686,27048.988035669114,96792.94738254143,100449.30197440996,277573.7883302755
Karimkunnam,2030,2,0.2741263570443479,40913.03418039158,78531.98356377015,54627.9499702366,41750.124170000076,100576.0491255302,104375.3104250002,288422.6147255513
Karimannoor,2030,2,0.2734517090859447,40934.70904625807,56793.540914630816,54656.89071031825,165418.08033387616,100629.332203108,104430.60627138647,98423.75779865633
Kodikkulam,2030,2,0.3071745081249963,39878.66568073291,55328.36763051632,53246.8392366498,53716.861777200305,98033.27274339055,101736.48063863695,281130.6777368182
Kudayathoor,2030,2,0.3662359688817752,25697.359010794116,35041.85514330705,50945.01423889933,2920.154433044786,93795.36038939853,97338.48110149287,268977.5878834822
Kumaramangalam,2030,2,0.3127620378544285,33831.30285184328,37482.279480123405,53020.20387650537,40521.38322175503,97616.01218120787,101303.45805438758,1337205.646317916
Manakkad,2030,2,0.3086492955126382,39833.72426412603,55266.0151125116,53186.83250512343,40648.73132723713,97922.79376731426,101621.82831809284,280813.85643165477
Muttom,2030,2,0.3729819877475037,37967.2680785961,52676.46071703582,50694.700665788114,38744.08702341558,93334.50563940813,96860.21755853895,267655.9916072652
Purapuzha,2030,2,0.2794774574997804,40741.9254558474,56526.06954412993,54399.48197632892,41575.51452201378,100155.41448353119,103938.78630503445,314440.2357854087
Udumbannoor,2030,2,0.3691934959120107,38072.32166347011,52822.21392280622,50834.970437846285,38851.29002854238,93592.7576787586,97128.22507135595,268396.58272309543
Vannappuram,2030,2,0.3606208196906625,38312.19869746269,53155.023571682505,51155.25933536921,28344.65437589719,94182.44467798116,97740.18750309375,270087.63210974564
Velliyamattom,2030,2,0.3640111325932354,38216.971951532105,53022.90429644681,51028.11056684747,38998.899894415124,93948.34984564604,97497.24973603782,269416.3167794769
Keerikode,2030,2,0.3132828401880456,45568.47808059485,55071.02470966823,52999.17790627052,112280.72999058572,97577.3010632471,101263.28462354411,279823.0846729503
Alakode,2030,3,0.2707063446802003,97217.14564189491,113444.36196347172,83075.50483464498,52634.978021396724,100846.74214047143,104656.22887139002,261787.090898895
Arakkulam,2030,3,0.2558986296784986,65369.321603009215,94678.95278227795,55420.80327470086,42356.07266208175,108764.54945819855,105890.18165520436,331822.11503675143
Elappally,2030,3,0.2337359699707952,16349.459780030558,36425.20037646883,24792.24694184372,10779.237800801619,28442.519137835996,107792.37800801618,63359.09164812236
Kanjikuzhy,2030,3,0.2571291472441609,41466.20521063202,57530.948114062245,55366.55564860602,28486.19760987548,101935.90321180933,105786.53301350074,292322.2774645432
Karimkunnam,2030,3,0.2277804024105024,42457.40939792615,81496.38969079962,56690.03247789834,43326.0976559275,104372.56925312935,108315.24413981874,299309.9211129164
Karimannoor,2030,3,0.2313840794337686,42333.15670271096,58733.771981229474,56524.12764698419,171069.23878028005,104067.12025800369,107998.25680573234,101786.19707426662
Kodikkulam,2030,3,0.2725979285202479,40962.171969356474,56831.64346092868,54693.559787034515,55176.35287468804,100696.84399630567,104500.6683232728,288769.0189915512
Kudayathoor,2030,3,0.2878927842954181,27260.54265846547,37173.46932673645,54044.0258204078,3097.788938461985,99500.98070339896,103259.63128206618,285339.63375725975
Kumaramangalam,2030,3,0.2751370743037438,34829.54967747794,38588.25422405928,54584.64998861661,41717.0315935776,100496.32910892843,104292.578983944,1376662.0425880607
Manakkad,2030,3,0.2731162366253701,40945.49554569276,56808.50629514146,54671.29307287278,41783.24970222231,100655.84853265354,104458.12425555577,288651.45602381445
Muttom,2030,3,0.2998407013705801,40103.66434973757,55640.53477208347,53547.26222604635,40924.194448428556,98586.3844262644,102310.48612107139,282716.83984197915
Purapuzha,2030,3,0.2382246182070221,42099.28831117597,58409.298829404404,56211.861616162256,42960.649330247434,103492.20423656607,107401.62332561858,324916.16424240835
Udumbannoor,2030,3,0.2963345866191847,40212.13021234202,55791.022232461044,53692.08814361846,41034.87954726467,98853.0248293606,102587.19886816168,283481.48632512434
Vannappuram,2030,3,0.2833755569068886,40618.17674128824,56354.3783840558,54234.25007106341,30050.69456343076,99851.2044183513,103623.08470148536,286343.9726678027
Velliyamattom,2030,3,0.2884104815795486,40459.44669123272,56134.15349905607,54022.31034557217,41287.25617759347,99461.00013182266,103218.14044398366,285224.98120237695
Keerikode,2030,3,0.2752526535939985,46927.407010738825,56713.33561937824,54579.70284728998,115629.13087446048,100487.22087899543,104283.12669053074,288167.88136358483
Alakode,2030,4,0.291395029398837,95659.68659207401,111626.93616862275,81744.60074392254,51791.743812911365,99231.13544728389,102979.59261860096,257593.15297616847
Arakkulam,2030,4,0.2524847207461135,65547.49935418493,94937.02006027217,55571.86425948218,42471.5229924584,109061.0099744602,106178.807481146,332726.5655771238
Elappally,2030,4,0.2370303178129862,16305.919369765954,36328.19606013667,24726.222460438672,10750.531504538552,28366.773579947112,107505.31504538552,63190.35941589769
Kanjikuzhy,2030,4,0.2576936070555127,41447.594949564176,57505.127907982496,55341.70683377441,28473.412847641823,101890.15381754181,105739.05543539001,292191.081617903
Karimkunnam,2030,4,0.2104671392556906,43064.6760290797,82662.02929812635,57500.867748608944,43945.78910054564,105865.40594321446,109864.47275136411,303590.9389621579
Karimannoor,2030,4,0.2325036621002758,42294.702075823996,58680.41935026308,56472.78221451289,170913.84276775655,103972.58768371856,107900.15326247255,101693.73644681514
Kodikkulam,2030,4,0.2900812612597057,40407.047804874106,56061.454355331225,53952.34624244862,54428.596461486624,99332.1885422131,103084.46299523984,284855.58733768284
Kudayathoor,2030,4,0.2469724549327395,28155.11765872073,38393.34439485537,55817.52075841385,3199.4451884909927,102766.17945433066,106648.17294969974,294703.2662476045
Kumaramangalam,2030,4,0.2888350331172786,34459.375276009254,38178.131668832866,54004.51500765877,41273.65585819769,99428.23696239824,103184.13964549423,1362030.643320524
Manakkad,2030,4,0.2886540373224602,40451.799851730975,56123.54413838812,54012.10012347303,41279.45288201538,99442.20199277505,103198.63220503846,285171.0736521876
Muttom,2030,4,0.2503760843090032,41690.15694562087,57841.66272081854,55665.58074952561,42543.147043850055,102486.44122863478,106357.86760962514,293901.05905021116
Purapuzha,2030,4,0.2090507513696029,43115.12576030627,59818.68971244696,57568.22929850782,43997.27104475357,105989.42594681136,109993.17761188395,332756.24944825703
Udumbannoor,2030,4,0.2395120357258161,42055.561941654414,58348.63208926307,56153.47724124468,42916.02830925498,103384.71219699524,107290.07077313744,296477.0367673634
Vannappuram,2030,4,0.2394074510648982,42059.11070738242,58353.555709737375,56158.215628424434,31116.746020564573,103393.43608764146,107299.12420884335,296502.054327435
Velliyamattom,2030,4,0.2477538859803437,41777.77026511654,57963.21899326746,55782.56390978288,42632.552951800135,102701.82006088652,106581.38237950033,294518.7023807524
Keerikode,2030,4,0.2899332951249284,46393.329440290516,56067.88507290577,53958.53502768723,114313.16374087585,99343.58277480878,103096.28764509005,284888.26265538135
Alakode,2030,5,0.345989814144074,91779.62751331185,107099.2283896663,78428.95241226131,49691.01535617753,95206.21458767475,98802.63033175046,247144.89951184063
Arakkulam,2030,5,0.3097473298642953,62681.73986866501,90786.34050048285,53142.24301231453,40614.653225048365,104292.82465977913,101536.63306262091,318179.6443248758
Elappally,2030,5,0.3068659322272041,15434.572225659416,34386.90902383283,23404.9155879544,10176.050255632348,26850.924851280273,101760.50255632347,59813.62622082251
Kanjikuzhy,2030,5,0.3111037283905518,39759.15411352198,55162.55516377824,53087.26486028659,27313.4981878902,97739.47880960708,101431.58863595588,280288.1628904995
Karimkunnam,2030,5,0.2918989230501349,40350.19633952452,77451.62438353551,53876.43696152952,41175.77053882802,99192.4312280367,102939.42634707004,284454.80434479093
Karimannoor,2030,5,0.2993210504267988,40119.70342416155,55662.78766823822,53568.6779380011,162124.624276422,98625.81310149004,102351.40421491287,96464.15144447108
Kodikkulam,2030,5,0.3424292261467319,38831.3768655953,53875.340564787366,51848.477024121814,52306.155888143076,95458.7344958611,99064.68918208915,273747.65703238995
Kudayathoor,2030,5,0.2238469514111251,28687.129665465105,39118.81535344709,56872.23456178457,3259.9010983483076,104708.02327894763,108663.3699449436,300271.9048862695
Kumaramangalam,2030,5,0.3507223767817874,32880.51700222263,36428.887563847085,51530.13830585483,39382.581150104954,94872.63799060285,98456.45287526239,1299625.1779534637
Manakkad,2030,5,0.3522771210127222,38548.58918034064,53482.99591774186,51470.89291598215,39337.30208718878,94763.56072803776,98343.25521797192,271754.10252763925
Muttom,2030,5,0.259647142663032,41383.3155574728,57415.94554001737,55255.879627710885,42230.027611074845,101732.13651507931,105575.06902768712,291737.9343333917
Purapuzha,2030,5,0.3045814219411891,39957.93157802854,55438.34254144355,53352.67674194749,40775.47995104703,98228.13120207231,101938.69987761758,308389.48543334607
Udumbannoor,2030,5,0.2626377072695405,41285.2989386964,57279.95554574379,55125.00576186265,42130.005549973364,101491.18336988584,105325.0138749334,291046.9513730618
Vannappuram,2030,5,0.237676489428578,42117.93278868884,58435.16650798648,56236.75611751612,31160.264576559428,103538.03774473333,107449.1881950325,296916.72947519337
Velliyamattom,2030,5,0.2179662566249792,42799.52331384164,59380.81728404416,57146.830226027945,43675.21130041495,105213.58402269962,109188.02825103738,301721.70484245534
Keerikode,2030,5,0.3509194002987494,44298.942115640675,53536.748178155605,51522.6229432978,109152.5933729386,94858.80138362522,98442.0935903126,272027.2247983145
Alakode,2030,6,0.6507054337232466,74837.36422931438,87329.00950718584,63951.18651956456,40518.19249969542,77631.41288581348,80563.9403132145,201522.64029947473
Arakkulam,2030,6,0.6283936773955519,50416.089526666816,73021.1426814417,42743.2947293809,32667.12119636279,83884.65916953454,81667.80299090699,255917.80744211804
Elappally,2030,6,0.6304360941368702,12371.48557539307,27562.61351146882,18760.06483084111,8156.549926452657,21522.19216878135,81565.49926452657,47943.24087405952
Kanjikuzhy,2030,6,0.6289641922457665,32000.933749210653,44398.66271281882,42728.32467386568,21983.803867512233,78667.53344747024,81639.20033984042,225595.41648539098
Karimkunnam,2030,6,0.6435971258297788,31716.029662424684,60878.46501864465,42347.91470156597,32364.946846701037,77967.1569537028,80912.36711675259,223586.94208834448
Karimannoor,2030,6,0.6388176702213035,31808.526441415463,44131.71340348841,42471.418360396,128538.97107812155,78194.54073919062,81148.34032709694,76480.68779148233
Kodikkulam,2030,6,0.6721668966616656,31174.146133357226,43251.56291944741,41624.380333885674,41991.808659657676,76635.05080387526,79529.94064329106,219766.8522939471
Kudayathoor,2030,6,0.2812474714318024,27401.932076853944,37366.273089795686,54324.33034236294,3113.8559178243117,100017.05208051689,103795.19726081038,286819.57512767083
Kumaramangalam,2030,6,0.6744478818103171,26523.638363136106,29385.99291639825,41567.678304282475,31768.64099070081,76530.65614659825,79421.60247675203,1048365.1526931268
Manakkad,2030,6,0.667652082959139,31258.543510703286,43368.657336754106,41737.06950005583,31898.10042420867,76842.52392191868,79745.25106052167,220361.82435450857
Muttom,2030,6,0.296727645250764,40199.941280508836,55774.111092382074,53675.813223615274,41022.441227112446,98823.06091611387,102556.10306778112,283395.5586089218
Purapuzha,2030,6,0.6407315909449413,31771.421653355923,44080.2335628376,42421.87526132308,32421.472170371875,78103.32645842586,81053.68042592969,245207.19637429534
Udumbannoor,2030,6,0.3036169571057711,39987.493958061255,55479.35791150577,53392.14905803892,40805.647184102505,98300.80406650294,102014.11796025626,281897.87911730545
Vannappuram,2030,6,0.2907656279394415,40385.623902234016,56031.730453061245,53923.74059378346,29878.644144211095,99279.5224046959,103029.80739383138,284704.55629975407
Velliyamattom,2030,6,0.2813533253695795,40682.28033892048,56443.316851672316,54319.842552640956,41514.64905242153,100008.78956728347,103786.62263105382,286795.8806627191
Keerikode,2030,6,0.6715800819320877,35801.03697308929,43266.74654987751,41638.99273550105,88213.75510169203,76661.95383837521,79557.85994019842,219844.0023075139
Alakode,2030,7,0.709756472415332,72252.65455748842,84312.86726555691,61742.46027667642,39118.787735546255,74950.20322817995,77781.44793293893,194562.5138594534
Arakkulam,2030,7,0.6534750243110892,49651.33444240422,71913.49449514675,42094.927268331805,32171.597897001648,82612.22371899044,80428.99474250412,252035.8236105244
Elappally,2030,7,0.7107262958739131,11790.849692826128,26269.00634323068,17879.591201891148,7773.735305170064,20512.08251230231,77737.35305170064,45693.10156715219
Kanjikuzhy,2030,7,0.6558706010666027,31480.94734112409,43677.22435327549,42034.027806004204,21626.586815699513,77389.25674245415,80312.63671902672,221929.69375309968
Karimkunnam,2030,7,0.6808722126182538,31012.693769679317,59528.42183863135,41408.805717574265,31647.22054153714,76238.15428456296,79118.05135384283,218628.6694674111
Karimannoor,2030,7,0.6967555931228954,30722.383003877672,42624.778745927935,41021.17663291365,124149.8410075571,75524.48661293056,78377.42487850826,73869.15539949646
Kodikkulam,2030,7,0.7245488466503779,30227.253520329734,41937.82732408828,40360.069257283976,40716.337207852695,74307.31540433117,77114.27501487252,213091.58978201658
Kudayathoor,2030,7,0.6400807726959521,21406.662873136287,29190.905539630003,42438.70914599269,2432.57532649276,78134.31948694744,81085.84421642534,224066.31521287825
Kumaramangalam,2030,7,0.7229262999099604,25777.335964618513,28559.151715501404,40398.077905024664,30874.758611352867,74377.29349474906,77186.89652838217,1018867.0341746447
Manakkad,2030,7,0.7166661100119887,30366.053650077105,42130.40108438679,40545.398130969326,30987.35001793674,74648.52619320959,77468.37504484184,214070.08226364167
Muttom,2030,7,0.6497306855920774,31598.112135002626,43839.78086509471,42190.46872089819,32244.6166998343,77677.28162990084,80611.54174958575,222755.66466631103
Purapuzha,2030,7,0.6840683949350632,30953.83498239883,42945.899323505735,41330.21621788841,31587.157490074835,76093.46239359026,78967.89372518707,238897.18174650465
Udumbannoor,2030,7,0.613140267244709,32314.843448133626,44834.18659327769,43147.46355396749,32976.012498733224,79439.21410944834,82440.03124683307,227808.37032674815
Vannappuram,2030,7,0.6216325793129684,32145.614155074676,44599.39487243179,42921.50501679419,23782.40753347532,79023.19965260972,82008.30183957006,226615.3628617674
Velliyamattom,2030,7,0.6284039402931684,32011.943662153215,44413.938061190376,42743.025342868896,32666.915314202986,78694.598991915,81667.28828550746,225673.03252982305
Keerikode,2030,7,0.7233511162278721,34725.54127432806,41966.974148067944,40388.11953812849,85563.73369994435,74358.95904876116,77167.86949850681,213239.68860961983
Alakode,2030,8,0.7255178040279053,71592.67988454619,83542.73145062801,61178.48847138688,38761.46648140297,74265.58843907052,77070.97181306612,192785.3288932036
Arakkulam,2030,8,0.7231267680728118,47644.34221868189,69006.62752262093,40393.37800214438,30871.166649198964,79272.89573414535,77177.9166229974,241848.1027009778
Elappally,2030,8,0.7235468589844699,11703.143732395767,26073.60495224474,17746.59427975938,7715.910556417123,20359.503864958268,77159.10556417123,45353.214496890614
Kanjikuzhy,2030,8,0.7271334971286334,30182.01851944673,41875.067482054976,40299.67052581262,20734.25671441557,74196.11471334983,76998.87371663535,212772.69881015018
Karimkunnam,2030,8,0.7261207529722818,30199.726818724077,57967.94341141894,40323.3150221537,30817.620101764453,74239.64682515057,77044.05025441114,212897.536140899
Karimannoor,2030,8,0.7231134812290876,30252.433031114306,41972.76182366754,40393.68947350529,122250.76259320644,74369.21391086724,77178.51173813538,72739.20374295783
Kodikkulam,2030,8,0.7300987360607463,30130.28916175274,41803.297254267076,40230.600391545864,40585.72548957969,74068.94901848293,76866.90433632515,212408.02488891545
Kudayathoor,2030,8,0.667766289392884,21051.304615705896,28706.326070758387,41734.21140063694,2392.1937063302153,76837.26184732652,79739.79021100719,220346.7342676942
Kumaramangalam,2030,8,0.7620055978804916,25205.623709981202,27925.7419232634,39502.09407512864,30189.991268392863,72727.68896555841,75474.97817098215,996269.7118569645
Manakkad,2030,8,0.7655958885975565,29524.522305780676,40962.84558083515,39421.767652429946,30128.600750834918,72579.79920876131,75321.50187708728,208137.57993136998
Muttom,2030,8,0.6678482610785814,31254.86677198218,43363.556164280795,41732.1602406246,31894.34845857664,76833.48543671111,79735.8711464416,220335.90462949066
Purapuzha,2030,8,0.7240797068703094,30235.478666192816,41949.23903725267,40371.05164628807,30854.10344016819,74327.53518736517,77135.25860042046,233353.01251742523
Udumbannoor,2030,8,0.6308201913077032,31964.514220352594,44348.13361293065,42679.69654739563,32618.515455229954,78578.00373164896,81546.28863807488,225338.6715152184
Vannappuram,2030,8,0.6623659619185838,31357.941867223013,43506.56437846462,41869.78829141074,23199.661057948553,77086.87377737665,79998.83123430537,221062.54808378368
Velliyamattom,2030,8,0.6659633054457126,31290.230118211854,43412.6198976691,41779.37812967427,31930.43534691755,76920.41875072438,79826.08836729388,220585.2038806788
Keerikode,2030,8,0.7681301243017848,33846.09508893592,40904.13411814869,39365.26499477174,83396.77829913811,72475.77161710813,75213.54464207983,207839.2593048482
Alakode,2030,9,0.6936979136688307,72937.70794772892,85112.2678677204,62327.86273688184,39489.687023945575,75660.83304704461,78518.92180058593,196407.23099198565
Arakkulam,2030,9,0.7016507556960467,48245.64685169556,69877.53900771496,40903.170439287904,31260.782176841225,80273.37464218786,78151.95544210306,244900.39344249293
Elappally,2030,9,0.7047230856468354,11832.371362860327,26361.51307870145,17942.554474731693,7801.110641187693,20584.316146347213,78011.10641187693,45854.01057163766
Kanjikuzhy,2030,9,0.7058665161112718,30558.296738672216,42397.12255308816,40802.08517548412,20992.750002014527,75121.11520328728,77958.81610967961,215425.32895668922
Karimkunnam,2030,9,0.7062820232217362,30550.8553020247,58641.92950977955,40792.14921162735,31175.932753737132,75102.82200375275,77939.83188434283,215372.8694249486
Karimannoor,2030,9,0.7033812563854271,30602.88176852994,42458.9806138,40861.616051873054,123666.93382660195,75230.71807784951,78072.55923396586,73581.82562682815
Kodikkulam,2030,9,0.7103780278896836,30477.692267954815,42285.290481668824,40694.460378596326,41053.68007929012,74922.96614470446,77753.18196835251,214857.0955643581
Kudayathoor,2030,9,0.7274345639911083,20324.159836595598,27714.764953248534,40292.64687605078,2309.5636177949546,74183.18340357394,76985.45392649849,212735.61560585038
Kumaramangalam,2030,9,0.7575163501902069,25270.006774189947,27997.07302206935,39602.99480619097,30267.105969804707,72913.45828125953,75667.76492451176,998814.4970035553
Manakkad,2030,9,0.7578720127291607,29654.249466638925,41142.83134327495,39594.98210584591,30260.98215892538,72898.70602085124,75652.45539731346,209052.11114826007
Muttom,2030,9,0.7185590292357729,30332.60674151776,42083.99625059191,40500.73911009634,30953.218778017,74566.30403624295,77383.0469450425,213834.2932293051
Purapuzha,2030,9,0.706767558619119,30542.164299202115,42374.7401206135,40780.54480054187,31167.06393101905,75081.45700982488,77917.65982754761,235719.96748277041
Udumbannoor,2030,9,0.6996968209447832,30669.21968290642,42551.01901207161,40950.19184050095,31296.718896787002,75393.79582235988,78241.7972419675,216207.29700794708
Vannappuram,2030,9,0.7138278322636029,30416.34300397765,42200.173425387016,40612.545541664935,22503.034520009995,74772.15194304011,77596.67075865516,214424.60466060936
Velliyamattom,2030,9,0.7256121865290056,30208.627177550938,41911.98480595771,40335.19896981124,30826.7025639583,74261.52647657556,77066.75640989575,212960.28056492584
Keerikode,2030,9,0.7602841451622009,33996.95468552662,41086.452969281774,39540.72476291316,83768.4963451376,72798.81229994101,75548.78819005917,208765.64525076165
Alakode,2030,10,0.5712138896596981,78623.56907092434,91747.19716002664,67186.63307117134,42568.10671294264,81558.97546576541,84639.86661038337,211718.16233921295
Arakkulam,2030,10,0.5843616116431247,51817.23718936246,75050.52267413925,43931.202559366495,33574.9952687275,86215.95450074512,83937.48817181874,263030.19241894275
Elappally,2030,10,0.5651362303604197,12887.642768048085,28712.567664154554,19542.763265730195,8496.853593795737,22420.13075682897,84968.53593795738,49943.5057949966
Kanjikuzhy,2030,10,0.5814846946030763,32961.66910358654,45731.603972892764,44011.11887197082,22643.803908908063,81029.29830148474,84090.18088572513,232368.26549352385
Karimkunnam,2030,10,0.5488622820315676,33655.913634567274,64602.04453964083,44938.08887713613,34344.521286358766,82735.95177883827,85861.30321589691,237262.44718636796
Karimannoor,2030,10,0.5449598034318781,33740.926514786,46812.75951783565,45051.59987578115,136347.84325583198,82944.93798063112,86078.1838736313,81126.96673722003
Kodikkulam,2030,10,0.5886090148557591,32813.84828388772,45526.51474746032,43813.745381961206,44200.49975481584,80665.91205253892,83713.06771745425,231326.18029543213
Kudayathoor,2030,10,0.7021229047557292,20626.393128088206,28126.901282725827,40891.82437643487,2343.908310010024,75286.33491752196,78130.27700033411,215899.13064603874
Kumaramangalam,2030,10,0.6344939174582863,27171.988589666664,30104.31122941869,42583.76867906258,32545.201329101285,78401.390001805,81363.00332275321,1073991.6438603424
Manakkad,2030,10,0.6300034567915238,31980.530457586872,44370.3548243636,42701.08176665089,32634.85938832274,78617.37626646948,81587.14847080686,225451.5803989939
Muttom,2030,10,0.7053180776233472,30568.124433737914,42410.757671422085,40815.207322133145,31193.555215815006,75145.27451489835,77983.88803953752,215494.610777614
Purapuzha,2030,10,0.5499317843150153,33632.689982502096,46662.59023440977,44907.080164911335,34320.8224730875,82678.86133766778,85802.05618271875,259572.1937505457
Udumbannoor,2030,10,0.6909271183536041,30828.280314440024,42771.70255167371,41162.572965385014,31459.033945038034,75784.81277359663,78647.58486259509,217328.61895743982
Vannappuram,2030,10,0.7019954852975924,30627.798749289053,42493.55087456849,40894.88573244274,22659.476599045425,75291.97120979369,78136.1262036049,215915.2938794179
Velliyamattom,2030,10,0.7060480678863124,30555.044829702267,42392.61079694189,40797.74315773655,31180.20800010436,75113.12107225141,77950.5200002609,215402.40413317637
Keerikode,2030,10,0.6334148700841928,36637.53857808683,44277.686622903864,42611.89986888686,90274.89505640595,78453.18260854325,81416.75239574851,224980.72113824356
Alakode,2030,11,0.5656542631326845,78902.7607740661,92072.99076792666,67425.21230049354,42719.26574010391,81848.59077496418,84940.42214089267,212469.9719432289
Arakkulam,2030,11,0.5768090116797192,52065.43139728574,75409.99967522416,44141.624237822514,33735.812784456815,86628.91168832083,84339.53196114203,264290.0544611577
Elappally,2030,11,0.560349301846315,12927.18021301183,28800.65371559321,19602.717668638845,8522.92072549515,22488.91251171092,85229.2072549515,50096.725328405904
Kanjikuzhy,2030,11,0.5801771016951325,32988.94480876389,45769.44676972845,44047.537971352736,22662.54160442865,81096.34985898488,84159.76531650567,232560.54969740496
Karimkunnam,2030,11,0.5422045555458088,33801.206855756056,64880.93279828271,45132.08746406858,34492.787239916375,83093.12446095856,86231.96809979093,238286.71369694738
Karimannoor,2030,11,0.5392234937055911,33866.67070056031,46987.219230044175,45219.49617648669,136855.97833993452,83254.05349012683,86398.97622470613,81429.30711226103
Kodikkulam,2030,11,0.5934343568451865,32714.47924538372,45388.64838208451,43681.065736642006,44066.64891464515,80421.6342692274,83459.5623383431,230625.66324793771
Kudayathoor,2030,11,0.5796452815482638,22225.65825120177,30307.717480855314,44062.36748300751,2525.64298309111,81123.65261688647,84188.09943637034,232638.8460004678
Kumaramangalam,2030,11,0.6281924189400616,27277.15075836566,30220.822196057292,42748.57816479045,32671.159130872747,78704.82234627246,81677.89782718188,1078148.2513188007
Manakkad,2030,11,0.6384382636205888,31815.89221476124,44141.93280798957,42481.25329700938,32466.852609583384,78212.64793648638,81167.13152395847,224290.93823615112
Muttom,2030,11,0.5644376435667644,33320.83922312533,46229.92296317282,44490.69042450976,34002.591176208305,81912.24214348581,85006.47794052078,234900.28950699384
